2015-07-01,旧城,113860.26,1054,546911823.6,4803.36
2015-07-01,龙塘,23858.45,252,134006876,5616.75
2015-07-01,石角,48749.31,543,303603863,6227.86
2015-07-01,新城,97739.38,947,518739881.86,5307.38
2015-07-01,源潭,673.66,7,2219400,3294.54
2015-06-01,附城,1788.84,18,6750631,3773.75
2015-06-01,旧城,106490.6,1035,517866010.1,4863.02
2015-06-01,龙塘,25107.04,268,139492477,5555.91
2015-06-01,石角,35423.55,331,209090410,5902.58
2015-06-01,新城,99292.01,1005,547787085.56,5516.93
2015-06-01,源潭,394.71,5,1201912,3045.05
2015-05-01,附城,1358.22,13,4869544,3585.24
2015-05-01,旧城,93426.95,891,452302589.6,4841.24
2015-05-01,龙塘,32026.06,340,175935018,5493.5
2015-05-01,石角,38078.25,388,209524727,5502.48
2015-05-01,新城,127307.05,1276,675053744.95,5302.56
2015-05-01,源潭,1958.07,27,6266986,3200.59
2015-04-01,附城,1297.31,13,4802397,3701.81
2015-04-01,旧城,77643.22,1021,382763527.4,4929.77
2015-04-01,龙塘,30127.14,308,171581983,5695.26
2015-04-01,石角,21401.27,223,126467367,5909.34
2015-04-01,新城,97981.16,989,557285078.99,5687.68
2015-04-01,源潭,1712.84,18,5008752,2924.24
2015-03-01,附城,2012.51,20,7132590,3544.13
2015-03-01,旧城,84494.22,1014,442946278,5242.33
2015-03-01,龙塘,18747.64,187,101790765,5429.52
2015-03-01,石角,25119.67,259,134061184,5336.9
2015-03-01,新城,102727.35,912,521306738.92,5074.66
2015-03-01,源潭,2053.39,21,6278434,3057.59
2015-02-01,附城,1371.64,14,5097837,3716.6
2015-02-01,旧城,64541.62,643,430792881,6674.65
2015-02-01,龙塘,9925.05,100,57371394,5780.46
2015-02-01,石角,36829.12,357,185655493,5041
2015-02-01,新城,57699.33,626,310793213,5386.43
2015-02-01,源潭,1033.03,9,3321111,3214.92
2015-01-01,附城,9340.02,106,39816256,4262.97
2015-01-01,旧城,74284.05,688,373055240,5022.01
2015-01-01,龙塘,15902.56,169,86969234,5468.88
2015-01-01,石角,44039.72,630,260447824.2,5913.93
2015-01-01,新城,80474.72,873,411851294,5117.77
2015-01-01,源潭,2640.73,28,8781507,3325.41
2014-12-01,附城,2704.81,32,10907956,4032.8
2014-12-01,旧城,72282.75,678,362505865.9,5015.11
2014-12-01,龙塘,34457.78,362,195146214,5663.34
2014-12-01,石角,32037.85,374,178150962,5560.64
2014-12-01,新城,122881.22,1064,706884824.32,5752.59
2014-12-01,源潭,3764.23,41,12178097,3235.22
2014-11-01,附城,2646.07,25,9353285,3534.78
2014-11-01,旧城,72912.62,666,358438371,4916
2014-11-01,龙塘,23935.9,243,132413460,5532
2014-11-01,石角,33427.75,363,187938798,5622.24
2014-11-01,新城,124981.23,1132,704903612,5640.08
2014-11-01,源潭,3912.29,42,11486855,2936.09
2014-10-01,附城,2796.68,27,9821075,3511.69
2014-10-01,旧城,61534.37,598,275196642,4472.24
2014-10-01,龙塘,33120.65,354,186379996,5627.3
2014-10-01,石角,32449.02,325,179171895,5521.64
2014-10-01,新城,88515.75,820,480828736,5432.13
2014-10-01,源潭,9670.34,109,26878316,2779.46
2014-09-01,附城,3624.97,38,12686855,3499.85
2014-09-01,旧城,43539.74,477,207985722,4776.92
2014-09-01,龙塘,18229.42,199,90811189,4981.57
2014-09-01,石角,12152.96,120,74897470,6162.9
2014-09-01,新城,66264.85,631,337071956,5086.74
2014-09-01,源潭,8001.36,90,24117338,3014.15
2014-08-01,附城,2861.75,30,10831185,3784.81
2014-08-01,旧城,53272.16,786,223544889,4196.28
2014-08-01,龙塘,17477.64,175,92527911,5294.07
2014-08-01,石角,16650.57,153,90733220,5449.26
2014-08-01,新城,62591.93,603,345552684.2,5520.72
2014-07-01,附城,571.88,9,3257470,5696.07
2014-07-01,旧城,54669.63,560,294651480,5389.67
2014-07-01,龙塘,11380.72,113,60139504,5284.33
2014-07-01,石角,18849.11,190,117306249,6223.44
2014-07-01,新城,61470.35,595,350306512.7,5698.79
2014-07-01,源潭,766.59,34,1819426,2373.4
2014-06-01,附城,1578.07,16,6281017,3980.19
2014-06-01,旧城,50843.75,501,241641192,4752.62
2014-06-01,龙塘,14115.88,133,79198691,5610.61
2014-06-01,石角,65685.65,634,420387645,6399.99
2014-06-01,新城,75575.75,728,488688692,6466.21
2014-06-01,源潭,581.38,5,1968025,3385.09
2014-05-01,附城,1301.95,15,5798404,4453.63
2014-05-01,旧城,56102.45,585,272730425,4861.29
2014-05-01,龙塘,21553.85,217,118256824,5486.58
2014-05-01,石角,50728.37,484,352543034,6949.62
2014-05-01,新城,87273.23,883,498655598,5713.73
2014-05-01,源潭,169.66,2,526146,3101.18
2014-04-01,附城,1555.21,21,7155466,4600.96
2014-04-01,旧城,37386.71,368,195266801,5222.89
2014-04-01,龙塘,12510.9,135,64706283,5171.99
2014-04-01,石角,34534.47,327,217999306,6312.51
2014-04-01,新城,145418.09,1258,792470556.54,5449.6
2014-04-01,源潭,665.52,5,2367508,3557.38
2014-03-01,附城,1963.25,29,9839302,5011.74
2014-03-01,旧城,54671.94,504,264167710,4831.87
2014-03-01,龙塘,19884.49,187,113545030,5710.23
2014-03-01,石角,42039.8,385,255909201,6087.31
2014-03-01,新城,103126.68,854,611087040,5925.6
2014-03-01,源潭,809.96,7,2686300,3316.58
2014-02-01,附城,2080.82,20,8087686,3886.78
2014-02-01,旧城,47975.93,440,249772032,5206.19
2014-02-01,龙塘,9330.23,92,46890442,5025.65
2014-02-01,石角,23734.72,238,143075455,6028.11
2014-02-01,新城,61130.6,580,359015091,5872.92
2014-02-01,源潭,488.87,4,1657467,3390.4
2014-01-01,附城,4790.13,43,18009661,3759.74
2014-01-01,旧城,52692.22,551,266083821,5049.77
2014-01-01,龙塘,6962.09,69,38426796,5519.43
2014-01-01,石角,42662.66,383,267923432,6280.05
2014-01-01,新城,94953.79,747,682223456,7184.79
2014-01-01,源潭,235.76,2,813421,3450.21
2013-12-01,附城,37.91,1,301000,7939.86
2013-12-01,旧城,57233.68,493,303450524,5301.96
2013-12-01,龙塘,35400.17,355,191385838,5406.35
2013-12-01,石角,54748.67,543,335758758,6132.73
2013-12-01,新城,112650.6,918,710110365,6303.65
2013-12-01,源潭,395.03,3,1399997,3544.03
2013-11-01,附城,218.45,2,923120,4225.77
2013-11-01,旧城,43626.05,396,226067512,5181.94
2013-11-01,龙塘,20993.6,186,119340176,5684.6
2013-11-01,石角,50673.21,520,301146353,5942.91
2013-11-01,新城,139520.07,1090,889047437,6372.18
2013-11-01,源潭,665.43,6,1773973,2665.9
2013-10-01,附城,70.65,2,409800,5800.42
2013-10-01,旧城,67139.34,609,331690604,4940.33
2013-10-01,龙塘,31039.03,319,162800762,5245.03
2013-10-01,石角,50695.82,553,308348835,6082.33
2013-10-01,新城,125436.9,942,829595513,6613.65
2013-10-01,源潭,2600.37,26,9036656,3475.14
2013-09-01,旧城,59027.81,576,289011469,4896.19
2013-09-01,龙塘,17679.81,158,95526823,5403.16
2013-09-01,石角,24780.35,277,158016203,6376.67
2013-09-01,新城,118854.09,983,747206062.8,6286.75
2013-09-01,源潭,6855.62,64,20868840,3044.05
2013-08-01,旧城,63589.04,580,323116543,5081.32
2013-08-01,龙塘,18630.7,208,90397098,4852.05
2013-08-01,石角,97847.84,1129,661961660,6765.21
2013-08-01,新城,97289.74,806,678346353.32,6972.43
2013-08-01,源潭,6468.25,70,19547817,3022.12
2013-07-01,附城,121.43,2,1028182,8467.28
