2014-11-01,石角,33427.75,363,187938798,5622.24
2014-11-01,新城,124981.23,1132,704903612,5640.08
2014-11-01,源潭,3912.29,42,11486855,2936.09
2014-10-01,附城,2796.68,27,9821075,3511.69
2014-10-01,旧城,61534.37,598,275196642,4472.24
2014-10-01,龙塘,33120.65,354,186379996,5627.3
2014-10-01,石角,32449.02,325,179171895,5521.64
2014-10-01,新城,88515.75,820,480828736,5432.13
2014-10-01,源潭,9670.34,109,26878316,2779.46
2014-09-01,附城,3624.97,38,12686855,3499.85
2014-09-01,旧城,43539.74,477,207985722,4776.92
2014-09-01,龙塘,18229.42,199,90811189,4981.57
2014-09-01,石角,12152.96,120,74897470,6162.9
2014-09-01,新城,66264.85,631,337071956,5086.74
2014-09-01,源潭,8001.36,90,24117338,3014.15
2014-08-01,附城,2861.75,30,10831185,3784.81
2014-08-01,旧城,53272.16,786,223544889,4196.28
2014-08-01,龙塘,17477.64,175,92527911,5294.07
2014-08-01,石角,16650.57,153,90733220,5449.26
2014-08-01,新城,62591.93,603,345552684.2,5520.72
